user_id,avg_hold,hold_variance,avg_pause,kpm,backspace_rate,stress_level
U07,0.099935632944107,0.004993087800511,0.7172512433615076,84.0,0.0119047619047619,1.0
U07,0.1086243839824901,0.0030138650661992,0.3381678407842463,177.0,0.0338983050847457,
U07,0.1101710210412235,0.0040458274650814,0.4871509656673524,124.0,0.0887096774193548,
U07,0.1139425717867337,0.0023022574741275,0.5602481533104265,72.0,0.0694444444444444,
U07,0.0976175665855407,0.0007893220303536,0.5252886499677386,8.0,0.125,
U07,0.1756270825862884,0.0488658596345109,0.4937118071096915,82.0,0.0121951219512195,
U07,1.733773378981757,36.27367420483532,0.5130410581021696,112.0,0.2321428571428571,
U07,0.1078095273538069,0.0048035793632043,0.5138530943128797,91.0,0.0219780219780219,
U07,0.1124096542596817,0.0116870110261313,0.5999862397654673,90.0,0.0555555555555555,1.0
U07,0.4638141563960484,0.2595454736171333,0.561276010104588,15.0,0.0,1.0
U07,0.1382038738416589,0.0324521609387714,0.5114102383964082,118.0,0.0762711864406779,
U07,0.125600462264203,0.0172363102252378,0.6243242790824488,96.0,0.0104166666666666,
U07,0.5872882093702044,12.430244086531218,0.3156104843473173,184.0,0.0543478260869565,
U07,0.4393149915367666,11.975261448191548,0.5735267672208276,102.0,0.1176470588235294,
U07,0.0893346518278122,0.0009309509076247,0.6630983166396618,65.0,0.1384615384615384,
U07,0.1024884195888743,0.002254737577473,0.2906217177708943,73.0,0.0273972602739726,
U07,2.4433361896096844,46.95070356141309,0.4744828990382007,118.0,0.5,1.0
U07,3.533695641018096,86.05395434535417,0.4112979198495547,97.0,0.4845360824742268,1.0
U07,0.0828826427459716,0.0005354339223231,1.2469043391091483,8.0,0.0,
U07,0.1668934586607379,0.0734533510559944,0.6691128790378571,81.0,0.074074074074074,
U07,0.1624034365018208,0.040000885132732,0.985447039038448,60.0,0.0166666666666666,
U07,0.1100637061255318,0.0041786848532752,1.755035127912249,29.0,0.2068965517241379,
U07,0.0990685683030348,0.0016435118224901,1.435940418243408,26.0,0.0384615384615384,
U07,0.0966347847276061,0.0012912559519123,0.4288162286464985,131.0,0.0916030534351145,
U07,0.1086846500314692,0.0093877754253643,0.6042466062180539,95.0,0.0,
U07,0.1066989989220341,0.0075067058491929,0.5254777180842864,79.0,0.1265822784810126,1.0
U07,0.2008877396583557,0.0634574573985572,0.3662904592660757,27.0,0.5555555555555556,1.0
U07,0.0935776996612548,0.0031901383943396,1.1851355932196792,50.0,0.08,
U07,0.0898588487976475,0.001514949332845,0.243435373553982,78.0,0.0769230769230769,
U07,0.0862322330474853,0.0017958608947628,0.1700150370597839,5.0,0.0,1.0
U07,0.0844713955709379,0.0011580031900824,0.362268960639222,74.0,0.0405405405405405,1.0
U07,0.0869386196136474,0.0010843193761841,0.3600623867728493,56.0,0.1071428571428571,
U07,0.0963053536969562,0.0016099383688713,1.1451803559348697,43.0,0.0,
U07,0.1142937541007995,0.001069485386008,3.8687251047654585,12.0,0.0,
U07,0.0623818635940551,0.0006241527093067,0.8781116008758545,3.0,0.0,
U07,0.1130873577617039,0.0023542705422625,0.291613241036733,133.0,0.037593984962406,
U07,0.1748058114733015,0.0202723732005667,1.7942750056584675,7.0,0.0,
U07,0.1145308282640245,0.0058907811951888,0.2353863443647112,36.0,0.0,
U07,0.1091394519805908,0.0018981152696072,0.3817872603734334,25.0,0.12,1.0
U07,0.0957062244415283,0.0001297871248198,0.3012324174245198,4.0,0.0,1.0
U07,0.0765309333801269,2.371397300748868e-05,3.1048123836517334,2.0,0.0,
U07,0.8960922043602746,8.500172116027382,0.307528279209865,132.0,0.2803030303030303,1.0
U07,0.069399356842041,3.455895972592771e-05,1.829265832901001,2.0,0.0,1.0
U07,0.1009802057387981,0.0025808575036044,0.2076869408289591,49.0,0.0,2.0
U07,0.6621112573046645,6.338076421285468,0.2356796494449477,250.0,0.128,2.0
U07,0.1134407520294189,0.0003458956167984,0.3076918125152588,3.0,0.0,
U07,0.2287900447845459,0.0386125227611415,0.5817485536847796,8.0,0.0,1.0
U07,1.2337432418550764,0.3564087651039454,0.3802789174593411,53.0,0.5471698113207547,1.0
U07,4.608480479982164,10.914261937484945,0.139516480385311,127.0,0.7716535433070866,
U07,0.0974994287258241,0.0024374656483292,0.197775932005894,82.0,0.024390243902439,
U07,0.0949803011757986,0.0016499301495298,0.1899654234156889,35.0,0.0,
U07,0.0896972464036571,0.0012564359883342,0.2254865206778049,129.0,0.0155038759689922,1.0
U07,0.3001178503036499,0.0396586938040618,7.075312232971191,6.0,0.0,1.0
U07,0.1649154980977376,0.0283411895250497,0.3356326988765171,15.0,0.0,1.0
U07,0.0844413638114929,0.000334034124787,0.317868777683803,8.0,0.0,
U07,0.1351051032543182,0.0166772799090955,0.4228813052177429,9.0,0.0,1.0
U07,0.2072909745303067,0.0523830653574234,0.5703013351985387,36.0,0.25,1.0
U07,0.2949239677853054,0.072197742032646,3.3536127595340504,18.0,0.0,
U07,0.1169546127319336,0.0033495154774163,0.5538964867591858,5.0,0.0,1.0
U07,0.1356333891550699,0.0006938027145729,10.264269590377808,6.0,0.0,1.0
U07,0.1069780190785725,0.0001640264112489,0.2873873710632324,3.0,0.0,
U07,0.1079849221489646,0.0030679038224013,0.3821449279785156,22.0,0.0454545454545454,
U07,0.121101306832355,0.0059360653996801,0.5410647888978323,25.0,0.12,
U07,0.5414882302284241,0.2004044170647709,2.1122488975524902,4.0,0.0,
U07,0.1082890033721923,0.0009911307383845,0.2238634933124889,12.0,0.0,1.0
U07,0.1086634000142415,0.0007551832955559,0.6375527815385298,12.0,0.25,1.0
U07,0.3796996275583903,0.0461038953342015,0.6086341142654419,3.0,0.0,
U07,1.3193084398905437,1.230070333254288,0.0881187109386219,69.0,0.9710144927536232,
U07,0.4094308853149414,0.1671461299297925,5.992426753044128,5.0,0.0,
U07,0.2886507014433543,0.2816456397719519,0.6826811461221605,43.0,0.4651162790697674,
U07,0.1111059756506057,0.0020206520180988,0.3365025633857363,22.0,0.0454545454545454,1.0
U07,0.2782379402833826,0.356217364597293,0.2011362865789612,135.0,0.437037037037037,1.0
U07,0.1624630292256673,0.0206209693340642,0.8645844676277854,12.0,0.0833333333333333,
U07,0.1830018812959844,0.0465505293010889,1.019357411066691,46.0,0.0434782608695652,
U07,0.1159017587962903,0.010633120670949,2.1235599517822266,22.0,0.2727272727272727,
U07,0.0966886111668178,0.0014220348774741,0.1698905097113715,28.0,0.0,3.0
U07,0.1565264860788981,0.0025480148611652,0.4018325805664062,3.0,0.0,3.0
U07,0.1078774134318033,0.0009359918087486,0.1770954132080078,9.0,0.0,
U07,0.092636729989733,0.0016342484338059,0.1537950890404837,29.0,0.0,
U07,0.1097773960658482,0.0083417021586637,0.7223357737064362,81.0,0.1481481481481481,
U07,0.096988372635423,0.0009861925825345,0.2973625659942627,57.0,0.0,1.0
U07,0.0853973494635687,0.0006513474344919,0.2154522207048204,10.0,0.1,1.0
U07,0.0868700969786871,0.0010010315803422,0.3649811411416658,94.0,0.0106382978723404,
U07,0.086926394701004,0.002090705116862,0.2719928741455078,41.0,0.024390243902439,
U07,0.0924755044885583,0.001264495858858,0.2339007875940821,112.0,0.0446428571428571,
U07,0.1108816163293246,0.0044288165236977,0.5029235907963344,99.0,0.0404040404040404,
U07,0.1277970127437425,0.013661310142671,0.7044858243730333,46.0,0.0217391304347826,1.0
U07,0.091370221340295,0.001766761733369,0.4475635215640068,33.0,0.2424242424242424,1.0
U07,0.1081661939620971,0.0025027439684411,1.150625097340551,30.0,0.0666666666666666,
U07,0.0969699791499546,0.0004751408334683,3.7349061171213775,7.0,0.0,
U07,0.2339232280606129,0.4738084165754938,0.4067482917339771,78.0,0.2692307692307692,
U07,0.0959306885214412,0.000875009800379,0.2316198068506577,18.0,0.0,
U07,0.0836529169763837,0.0009096670462104,0.367042038338316,164.0,0.0365853658536585,2.0
U07,0.0958388888317605,0.0023216591619808,2.431420553814281,23.0,0.0,2.0
U07,0.0847805112600326,0.0021087605407092,0.2090855338905431,80.0,0.0125,
U07,0.1341341102824491,0.0123895152085071,2.5389348003599377,19.0,0.1052631578947368,
U07,0.0931002537409464,0.0006601759668557,0.2594813725043987,30.0,0.1333333333333333,
U07,0.0716007351875305,0.0001683721663816,0.4775511877877371,8.0,0.25,
U07,0.0977527527582077,0.0012247137735265,0.4927728516714914,22.0,0.0454545454545454,2.0
U07,0.0827545097896031,0.0010709566092155,0.3016505241394043,8.0,0.0,2.0
U07,0.5721718490897835,5.923363627999795,0.2203342202066004,88.0,0.1931818181818181,
U07,0.5638598283131917,1.1192691522380716,0.2824722381120317,90.0,0.2,
U07,1.61315406113863,5.747105924587434,0.3047011061890484,74.0,0.6216216216216216,
U07,0.1379249691963195,0.0016870479429762,1.9779931704203289,4.0,0.0,
U07,2.7469060122966766,66.01054165110202,0.6898291721576597,83.0,0.4216867469879518,
U07,0.1074810862541198,0.0026153463863613,0.4654676989903525,64.0,0.046875,1.0
U07,0.1468309561411539,0.0154891586246637,7.892910861968994,6.0,0.1666666666666666,1.0
U07,0.1361055771509806,0.0023994778065422,1.190958833694458,6.0,0.0,
U07,0.1308705990131084,0.0062183665431581,0.2414013743400573,13.0,0.0,
U07,0.1182636756163377,0.007771754432392,0.6298083686828613,26.0,0.0384615384615384,
U07,1.15392395474694,29.68930888470752,0.2585996040610767,230.0,0.1,1.0
U07,0.0854880809783935,0.0005128870243311,1.471951575506301,22.0,0.1363636363636363,1.0
U07,0.2123994827270507,0.0637710127154207,5.749106100627354,8.0,0.0,
U07,0.1666409535841508,0.26158480881752,0.2403249848972667,111.0,0.072072072072072,
U07,0.1082486117758402,0.0079039348555513,0.8078621983528137,41.0,0.1951219512195122,
U07,0.1005253868718301,0.0017898789296776,0.3169250449196237,62.0,0.0,1.0
U07,16.38810420036316,490.3021577533418,1.2396356081351256,40.0,0.0,1.0
U07,0.1363663514455159,0.0049122652966651,1.934215750013079,15.0,0.0,
U07,0.1251244942347208,0.0263781087777735,0.5809589971469927,80.0,0.4,
U07,0.8731573257806167,21.06015914516086,0.2944450631286158,199.0,0.1959798994974874,
U07,0.1048103747544465,0.0018052883112962,0.258775273958842,55.0,0.0181818181818181,
U07,0.0949153284872731,0.000843861477213,0.2911673457014794,205.0,0.048780487804878,
U07,0.3107144659215753,0.7196984209020141,0.6035413783172081,59.0,0.1694915254237288,1.0
U07,0.1020109436728737,0.0011205139818452,1.6356518268585205,22.0,0.0,1.0
U07,1.2295750161291847,25.84895758065516,0.3683969730680639,89.0,0.247191011235955,
U07,0.0792595707640356,0.0009318585321282,0.9046414618222218,54.0,0.0555555555555555,
U07,0.1985450737616595,0.7630300045465357,0.4227621031970512,83.0,0.2771084337349397,1.0
U07,0.1109408537546793,0.004607820611088,1.6918026208877563,3.0,0.0,1.0
U07,0.0942859649658203,0.0009216230154152,0.3124380111694336,5.0,0.0,
U07,0.1994343144553048,0.0522564265018547,0.1975429693857829,16.0,0.625,
U07,0.096483564376831,0.0011447032779778,0.1531734466552734,5.0,0.0,1.0
U07,0.0906553798251681,0.0013403003931264,0.3546025156974792,9.0,0.0,1.0
U07,0.0995889532155004,0.0063760783402967,0.4247637294059576,87.0,0.0344827586206896,1.0
U07,0.092731720606486,0.00139559063858,0.3820129560944218,150.0,0.0333333333333333,1.0
U07,1.877201126239918,62.63098461729903,0.4147219824624228,144.0,0.1527777777777778,
U07,0.0992372035980224,0.0007056902159661,1.830898602803548,10.0,0.4,
U07,0.0948820908864339,0.0012789408217058,0.3967016245189466,39.0,0.0512820512820512,
U07,2.6052247326949547,35.91756431454119,1.1760317790202606,40.0,0.475,
U07,0.4266867041587829,0.0579377199657749,4.090962362289429,6.0,0.0,
U07,0.1218343888010297,0.0172937666848825,0.6887813774315087,38.0,0.2894736842105263,2.0
U07,0.0984858373800913,0.0018322879520363,0.982142334399016,24.0,0.375,2.0
U07,0.1261742158369584,0.0214364034486183,0.4430177688598632,56.0,0.0,
U07,0.0845404307047526,0.0022255171429262,0.1784699598948161,16.0,0.0,
U07,0.0896588928169674,0.0011984027563287,0.2290043192850032,72.0,0.0138888888888888,
U07,0.1108574027746496,0.0149994204818996,0.223542206627982,71.0,0.0422535211267605,1.0
U07,0.0871356725692749,0.0014179378780028,1.0227155950334337,10.0,0.1,1.0
U07,0.2199870245797293,0.0842821998026119,0.630129054973,39.0,0.0256410256410256,
U07,0.0943083763122558,0.0020634281228869,0.5625906549394131,65.0,0.1384615384615384,3.0
U07,0.0990392565727233,0.001486453455751,0.2051191329956054,8.0,0.0,3.0
U07,0.11710926464625768,0.001867114632644956,0.5724739193916321,21.0,0.0,
U07,0.1720478653907776,0.03349505644201528,0.35844094554583233,25.0,0.28,
U07,0.09143372682424691,0.0008305071613138611,0.989739735921224,13.0,0.23076923076923078,
